33 31 5446 27 49 231 20 379 62 430 18 460 6 334 26 413 19 441 53 267 9 226 34 40 25 175 88 391 18 104 41 78 39 235 4 439 17 323 17 178 4 234 89 209 67 215 73 337 55 378 3 363 3 88 54 114 41 269 32 197 62 9 35 196 64
34 31 4606 374 12 138 42 41 41 276 81 302 94 95 26 31 49 3 85 463 5 73 17 132 38 457 52 469 5 213 29 440 8 144 65 271 81 58 63 333 44 27 79 490 52 261 39 155 97 201 59 21 69 242 59 226 46 82 58 208 73 318 51 37 40
35 31 5621 132 95 103 57 279 98 383 9 487 34 121 77 40 18 130 51 238 98 392 48 475 89 175 57 147 82 429 16 232 18 255 15 264 9 71 94 58 5 397 39 375 73 378 44 454 28 34 4 272 81 178 12 355 86 358 88 367 25 172 36 280 38
36 31 6153 299 88 161 44 398 65 298 94 155 73 266 85 116 72 264 49 275 87 182 4 99 36 390 56 476 8 333 99 143 12 236 41 451 96 484 48 213 34 141 67 306 59 251 73 15 74 456 1 455 59 499 42 307 69 459 39 167 1 102 3 393 4
37 31 5206 150 29 252 62 362 44 81 19 354 31 143 35 197 16 490 50 222 1 300 16 452 58 84 11 448 3 363 1 5 56 305 6 484 56 220 97 151 100 215 5 482 57 39 79 125 81 480 98 481 79 113 32 89 49 194 36 57 37 7 12 93 12
38 31 5214 147 48 231 95 150 30 261 54 12 69 193 42 93 25 21 43 405 51 255 88 91 55 234 79 305 90 267 63 453 59 175 51 6 57 145 7 139 5 161 2 373 5 395 18 129 67 460 85 417 66 424 60 221 57 338 77 446 4 40 50 462 66
39 31 5009 200 19 174 96 325 12 100 85 165 25 41 59 494 69 453 5 94 70 329 53 90 85 142 19 283 45 210 32 206 75 84 24 300 79 464 31 37 28 407 77 39 100 98 63 204 2 308 73 330 12 15 67 253 33 449 97 394 32 54 20 415 29
40 31 6167 319 46 129 82 276 65 262 82 241 100 433 90 162 36 192 22 208 73 222 39 38 6 487 86 299 19 440 18 85 20 489 30 348 70 405 64 31 38 457 30 370 46 344 57 337 17 65 10 449 38 100 38 396 87 224 94 257 63 364 41 382 4
41 31 5769 323 82 325 79 445 8 369 53 37 38 399 32 447 87 248 11 148 49 386 95 186 61 441 94 123 4 486 57 359 8 290 83 387 86 390 7 339 79 196 89 10 42 27 10 152 27 4 26 247 98 163 8 338 56 182 93 351 1 179 34 265 23
42 31 5336 445 55 201 40 395 63 282 21 24 85 447 33 140 72 131 38 86 38 227 41 372 20 334 61 422 86 292 55 124 8 230 20 362 30 59 8 344 92 28 67 329 27 251 68 250 34 357 36 423 84 376 94 155 61 55 76 346 98 31 69 105 60
43 31 5677 240 18 41 51 425 37 342 52 455 22 130 58 380 91 198 67 213 33 294 7 287 55 413 63 200 10 245 21 66 56 112 83 396 62 307 84 456 10 439 77 92 96 170 71 286 68 389 98 352 82 356 39 36 68 1 88 229 45 460 94 100 71
44 31 4956 28 47 185 34 183 40 296 21 468 87 138 9 105 57 97 54 208 78 310 46 166 29 198 5 10 94 416 55 393 38 92 22 368 74 161 63 246 81 49 65 118 57 169 26 205 22 33 35 283 31 352 64 428 56 425 22 223 79 466 60 261 9
45 31 5669 82 29 182 94 143 79 74 92 343 43 300 63 368 57 337 53 191 71 335 42 34 62 349 58 71 89 153 30 149 61 63 29 95 57 272 73 315 68 477 66 430 96 322 18 448 64 89 82 405 22 396 53 432 82 323 20 234 5 320 47 367 1
46 31 5927 241 75 424 65 309 90 384 85 55 66 480 29 283 80 92 71 413 49 345 8 101 76 390 76 447 75 80 18 121 98 418 61 173 41 178 33 282 61 117 37 226 48 417 9 227 60 379 40 208 23 299 9 350 88 436 96 15 15 414 35 164 83
47 31 5586 496 36 376 25 168 57 85 36 345 11 84 61 171 62 121 1 153 28 124 52 488 25 491 23 5 89 386 40 453 20 487 40 295 11 160 4 447 47 148 57 82 61 279 44 233 80 396 12 155 99 252 79 190 26 451 94 167 88 185 19 108 71
48 31 5272 110 54 33 21 57 80 268 57 88 49 169 67 92 1 398 40 164 52 38 15 382 27 441 33 273 7 372 57 77 79 480 38 85 12 159 93 491 26 49 31 126 17 297 18 469 46 409 85 97 98 399 78 377 91 162 49 149 34 457 77 364 36
49 31 5368 115 48 300 73 441 42 50 41 72 75 410 20 244 78 265 4 362 13 302 13 191 78 155 4 178 4 237 86 232 1 274 46 400 73 470 40 214 71 33 86 46 42 357 41 171 22 145 85 334 98 497 76 327 3 80 56 306 68 341 90 120 14
