24 31 5527 185 66 151 35 225 65 247 34 404 67 292 19 213 89 135 53 343 33 199 75 65 49 481 41 406 12 174 81 168 23 166 85 325 100 10 42 98 43 297 64 286 15 177 75 349 81 417 34 380 43 50 80 223 90 138 86 440 11 367 8 485 84
25 31 5341 392 61 235 1 202 32 396 99 147 33 65 75 107 14 208 75 399 39 117 100 318 39 189 55 77 81 295 88 453 78 331 14 412 84 167 95 17 93 363 82 268 22 495 27 196 45 265 13 44 82 3 84 389 79 64 57 373 3 310 50 334 23
26 31 6616 313 69 89 59 451 6 352 13 187 71 486 33 297 82 129 61 494 72 496 7 234 27 171 91 151 73 400 53 358 74 365 26 114 24 428 19 327 41 257 97 226 41 445 59 269 57 252 92 350 100 399 36 378 21 26 28 425 80 303 50 280 63
27 31 5217 272 8 134 98 300 90 246 77 383 90 136 51 398 39 295 99 190 45 34 67 317 59 447 61 335 26 415 84 322 95 199 45 254 32 42 53 221 87 429 55 328 64 458 77 155 52 176 44 148 9 263 64 120 9 76 54 86 91 90 60 185 88
28 31 5371 204 38 119 46 342 91 384 22 146 64 38 55 140 92 206 15 387 5 376 49 20 95 357 95 300 95 437 89 54 21 28 57 410 98 354 3 41 90 225 38 5 62 492 44 453 49 311 39 253 38 340 24 32 48 218 31 155 72 395 27 451 4
29 31 4977 389 49 209 43 341 98 67 78 154 80 369 98 484 17 460 23 21 97 14 44 380 61 213 10 403 19 133 49 198 84 4 38 384 65 280 24 362 47 101 68 26 21 17 62 237 76 184 9 324 49 252 3 109 16 264 63 35 97 364 32 332 67
30 31 5432 21 67 431 100 290 45 498 42 12 76 62 80 237 50 355 72 258 30 320 61 232 28 176 95 143 62 243 6 145 26 224 65 492 7 465 33 3 62 374 66 189 87 245 25 288 51 196 97 480 15 109 11 295 85 57 37 198 52 294 43 429 17
31 31 5738 359 21 375 75 405 77 489 31 242 77 417 86 102 57 436 49 453 15 164 62 477 10 198 86 98 95 37 91 89 65 259 100 237 34 474 42 10 62 272 4 139 40 92 96 377 40 49 43 403 62 472 64 159 57 161 5 245 51 346 61 162 45
32 31 5684 298 95 118 91 156 80 414 59 70 5 200 61 401 28 400 1 155 14 41 70 272 97 231 28 493 33 373 54 294 17 203 40 135 45 96 66 258 6 405 47 314 32 46 66 254 52 431 94 122 2 43 4 230 35 336 54 440 82 471 42 421 57
33 31 5065 486 68 22 95 74 56 9 30 154 74 162 99 492 67 103 22 60 76 476 54 279 57 341 14 10 80 447 80 274 68 436 59 235 9 206 60 464 14 490 17 239 3 168 30 269 22 152 80 197 27 134 27 183 26 440 44 105 87 24 30 106 11
34 31 5324 341 92 120 46 352 35 111 41 404 49 343 23 431 63 44 82 142 92 60 27 418 94 452 9 137 9 447 12 138 52 323 30 244 94 375 47 228 37 287 83 186 81 405 16 443 100 49 36 243 8 63 60 53 66 221 89 274 67 201 64 71 75
35 31 4244 93 66 20 20 112 47 156 50 82 93 230 86 160 24 138 60 459 80 19 73 40 71 239 12 260 64 278 12 479 48 38 72 365 57 243 76 155 98 225 36 443 6 74 2 329 11 14 40 90 32 364 81 103 54 92 14 318 70 377 96 69 14
36 31 5450 219 34 322 61 261 76 211 86 64 5 291 37 458 72 347 71 463 36 3 26 417 5 280 60 170 49 229 46 96 50 311 15 435 32 127 95 459 37 180 22 193 23 158 51 294 56 121 56 292 23 433 60 79 12 419 48 160 100 293 8 1 55
37 31 5746 422 35 86 48 481 97 237 61 270 29 335 28 431 28 135 52 235 78 26 67 189 5 231 8 204 42 459 49 349 11 303 70 245 41 170 25 137 58 406 38 71 85 469 50 320 20 136 97 397 3 138 1 385 45 205 26 55 5 475 65 207 96
38 31 5644 461 47 117 37 83 26 274 41 264 96 25 84 98 96 103 33 145 51 387 82 352 71 378 8 249 84 312 75 148 70 170 60 317 39 496 51 364 21 91 79 468 62 414 15 16 46 159 67 385 92 70 55 21 29 403 4 492 77 303 61 499 62
39 31 5114 29 89 258 32 204 78 74 83 46 41 96 59 408 12 457 18 330 93 210 99 347 30 227 2 34 70 430 88 280 50 311 68 59 42 472 36 15 6 334 8 101 44 315 64 100 32 393 44 293 43 491 23 221 44 290 73 95 72 153 44 234 72
40 31 5430 454 75 95 90 41 52 75 48 53 18 114 68 170 46 213 13 138 55 155 12 428 98 419 17 471 66 140 75 261 73 98 15 399 93 456 40 144 30 387 48 247 1 16 16 198 80 81 87 434 35 199 61 333 69 430 55 334 69 481 95 294 78
41 31 6094 309 92 270 64 131 14 293 70 313 91 222 28 159 19 407 39 457 93 473 55 405 57 124 34 163 9 255 43 403 48 221 63 91 42 326 22 470 43 420 13 164 47 371 34 6 61 390 50 285 97 454 42 372 40 104 80 246 47 83 45 319 45
42 31 6025 235 60 323 8 267 44 250 86 356 13 284 78 346 41 38 88 190 23 484 96 264 55 487 19 34 84 317 68 228 35 465 62 147 87 122 13 282 71 450 38 233 15 481 74 105 20 415 27 403 62 42 9 100 60 495 83 77 62 410 11 278 24
43 31 5939 357 64 345 21 198 67 70 35 350 3 401 83 28 5 102 94 431 57 56 72 465 55 84 59 338 60 273 99 222 50 174 31 466 70 403 63 437 73 349 86 127 49 320 54 106 22 299 36 278 54 360 94 361 43 405 98 454 77 148 27 78 22
44 31 5034 457 43 191 60 205 27 184 5 265 10 154 84 315 59 357 13 146 86 319 57 80 79 151 84 228 4 12 27 483 89 48 91 132 91 2 88 69 85 93 33 346 98 269 12 208 77 477 53 463 95 210 42 325 12 377 4 168 88 130 50 328 30
45 31 6216 440 59 472 42 499 40 126 43 225 24 392 93 335 99 469 11 451 83 457 12 324 33 76 52 36 43 291 18 119 47 331 29 18 24 427 57 250 21 133 25 112 77 259 10 446 22 13 80 378 76 404 11 307 98 193 98 415 36 216 61 267 44
46 31 5024 330 90 423 39 491 95 371 15 107 48 26 68 145 47 32 24 176 8 479 38 210 86 436 55 235 50 190 2 163 8 445 44 198 19 82 40 66 5 307 72 4 32 191 48 130 23 223 57 482 54 195 43 149 25 331 39 226 93 146 22 189 95
47 31 5303 93 70 235 58 426 93 181 29 224 71 428 5 445 3 361 78 56 55 173 46 36 21 22 67 159 47 211 57 268 99 351 60 21 37 369 98 329 49 79 4 420 6 108 16 360 21 494 67 375 66 12 63 486 33 129 97 131 91 153 51 442 55
48 31 5364 462 14 292 31 111 72 379 89 376 50 47 35 366 6 155 11 173 82 228 36 144 13 421 24 61 3 314 13 153 7 68 15 420 11 297 31 182 75 71 57 325 17 392 42 375 46 252 99 279 79 286 22 43 6 45 4 461 11 168 13 317 87
49 31 4993 79 37 297 75 119 79 402 89 35 78 306 78 32 76 222 30 454 52 215 76 446 73 272 49 233 82 69 97 151 55 276 39 452 2 357 30 403 97 316 80 202 94 450 85 121 71 14 74 81 49 168 53 73 68 437 6 136 33 56 43 260 46
