11 30 6458 484 345 376 106 396 324 333 451 397 237 487 37 97 441 231 338 462 241 470 275 412 358 485 459 294 30 8 480 202 403 148 185 247 23 291 494 199 475 444 447 63 283 335 159 223 417 496 36 157 465 311 420 175 147 379 468 177 238 447 378
12 30 6477 141 94 414 239 469 56 233 167 382 28 465 444 310 299 103 384 216 98 420 372 415 82 144 89 228 22 408 256 111 206 485 103 151 399 342 119 454 426 137 188 453 101 131 263 400 233 146 467 183 417 338 449 498 481 389 78 354 296 333 317
13 30 5918 1 170 419 151 68 112 122 373 37 258 60 342 211 191 456 462 275 453 428 457 370 117 405 219 450 293 296 155 440 481 471 292 150 390 443 69 353 64 441 390 173 353 83 235 395 38 196 169 490 123 478 359 92 234 78 41 379 225 195 318
14 30 5425 205 166 110 206 407 404 274 259 319 67 500 343 271 82 78 165 471 273 185 461 248 14 171 339 100 379 478 325 425 147 381 90 108 87 348 11 212 459 181 130 310 24 400 244 101 416 214 225 174 472 114 345 162 213 296 392 190 120 317 337
15 30 5174 1 258 444 439 106 307 2 416 487 132 77 362 383 320 462 299 34 187 251 59 10 216 255 24 281 51 415 470 22 231 158 374 489 454 164 446 112 166 213 450 149 289 312 31 461 273 181 346 311 431 404 173 499 11 196 279 413 110 100 286
16 30 6030 193 258 160 33 63 323 478 26 340 42 475 488 330 286 371 290 411 51 135 73 482 391 245 480 253 292 258 17 254 357 302 446 466 461 380 136 307 257 348 232 463 29 369 185 171 279 235 305 204 68 47 300 399 151 92 8 167 345 217 469
17 30 4813 142 182 429 119 414 416 277 170 391 124 253 205 4 122 389 174 252 123 331 455 191 377 255 441 380 198 449 46 394 165 14 35 198 295 5 111 210 133 133 100 256 385 156 111 6 44 285 110 19 115 64 61 343 170 1 222 367 449 268 112
18 30 3856 113 133 146 311 427 2 273 137 134 405 88 241 142 244 352 499 139 136 108 157 102 172 217 296 193 70 18 60 137 23 483 269 21 293 48 22 65 36 8 322 123 100 463 366 451 461 357 438 69 13 391 92 82 187 284 151 56 195 20 192
19 30 5200 218 2 312 238 294 359 111 211 394 118 32 369 494 86 20 306 442 310 374 455 200 317 388 386 101 38 441 147 57 484 216 411 296 453 204 6 416 414 252 385 297 120 454 290 205 474 96 147 135 321 453 334 138 192 72 90 229 12 88 137
20 30 5786 348 304 47 143 108 103 375 368 251 260 165 222 213 306 427 38 253 425 172 426 229 358 63 420 429 4 440 443 488 139 246 387 281 206 489 133 80 208 235 339 372 457 404 30 293 282 159 465 207 239 322 121 158 250 476 9 41 419 496 180
21 30 5196 16 234 312 221 74 296 153 282 31 343 5 487 246 34 221 39 316 231 355 374 469 28 347 478 129 322 338 169 240 185 200 256 419 364 328 492 11 480 273 41 323 278 379 420 163 99 458 330 181 164 204 1 191 402 478 319 223 167 340 315
22 30 4454 352 391 70 122 106 249 113 117 229 238 157 403 367 36 322 29 486 132 211 167 295 266 19 486 167 349 304 389 15 143 55 366 34 124 487 139 225 452 255 453 41 264 207 407 151 28 287 488 159 497 6 454 262 25 439 280 373 94 169 387
23 30 4720 237 223 105 122 199 443 112 275 394 219 79 434 482 285 192 484 312 479 471 323 327 477 128 441 1 418 220 373 11 240 111 99 315 67 365 10 184 139 255 402 217 41 383 1 232 366 164 62 188 486 389 164 113 329 30 400 388 393 140 351
24 30 5525 491 454 417 63 318 426 246 456 181 147 172 221 381 24 304 98 187 366 285 25 106 449 489 286 464 19 185 204 263 324 406 105 129 322 167 298 100 264 253 132 262 276 204 494 299 7 91 338 224 228 362 329 176 350 466 491 220 151 46 334
25 30 5975 326 451 439 307 125 105 104 224 221 209 355 482 484 58 476 135 416 418 324 140 145 185 320 172 386 286 15 458 288 412 291 465 363 229 271 339 186 375 414 406 83 268 239 418 177 66 404 444 336 227 435 480 411 255 4 149 392 18 106 179
26 30 4785 429 396 143 143 477 266 481 162 140 394 419 74 13 9 343 41 427 247 337 262 473 271 241 236 25 244 384 268 113 341 298 42 88 441 36 64 58 17 77 49 262 495 122 127 356 464 19 282 210 355 43 35 126 135 270 2 231 153 195 345
27 30 4771 67 88 432 359 124 496 416 492 72 316 105 419 437 231 274 253 250 407 314 456 301 348 81 287 469 435 369 473 56 64 317 122 3 249 333 126 96 100 117 19 222 437 204 304 62 308 405 320 474 361 120 173 293 259 142 79 127 114 134 42
28 30 4765 431 108 45 179 440 22 126 391 139 144 158 212 81 214 15 494 21 420 314 494 132 285 19 276 43 160 355 22 273 488 415 55 95 311 85 386 333 210 129 323 354 286 34 286 499 400 279 372 319 444 365 302 383 78 475 394 284 496 167 271
29 30 5121 263 73 218 73 158 103 257 367 83 79 220 369 112 5 219 12 136 90 182 431 455 336 11 189 265 486 435 48 333 453 170 95 25 387 20 182 342 276 401 424 207 120 144 170 477 363 181 464 452 215 394 258 402 405 299 166 242 233 213 74
30 30 4522 185 234 21 209 121 40 243 462 167 143 237 373 114 381 43 90 75 405 194 141 151 452 42 55 250 207 148 482 271 221 18 5 93 78 477 132 320 290 314 26 375 428 406 269 369 500 344 274 46 336 424 497 378 330 98 436 329 431 207 49
31 30 5411 448 63 142 377 39 125 197 328 127 362 205 2 289 463 270 10 462 465 283 7 301 58 355 178 239 452 113 67 382 171 467 181 85 460 58 123 437 106 302 63 319 7 64 108 469 334 117 282 298 251 450 160 143 127 398 447 92 316 180 114
32 30 5256 134 213 199 94 122 321 30 79 475 444 397 481 8 356 301 193 324 82 342 74 222 292 85 217 270 482 163 361 149 194 283 406 25 228 379 197 109 457 171 52 354 3 59 61 303 103 385 385 445 310 458 88 395 174 357 228 188 70 377 382
33 30 5384 396 11 139 420 238 18 116 346 474 287 397 179 141 308 240 444 262 476 180 206 285 137 145 179 311 2 407 498 71 135 231 466 370 385 382 239 352 79 212 490 327 243 131 134 334 426 309 105 453 93 93 98 124 255 451 30 105 21 16 335
34 30 5420 338 160 56 74 393 294 425 471 6 267 297 100 397 283 285 174 30 93 278 334 37 370 283 160 125 233 41 229 105 56 415 442 67 471 367 459 264 144 281 121 410 430 72 158 212 356 331 93 448 108 426 337 329 61 348 305 293 241 385 250
35 30 5238 148 300 43 215 122 410 25 237 53 306 358 314 235 429 471 298 285 301 390 84 260 167 420 440 227 120 245 372 360 481 121 7 132 163 221 105 72 246 342 476 403 199 289 137 479 259 286 263 411 175 199 170 193 470 462 272 89 206 143 300
36 30 4890 38 263 307 22 277 379 126 201 476 467 176 378 165 465 366 144 75 151 258 486 177 308 7 222 278 468 493 218 25 135 370 415 249 176 436 25 406 61 225 234 28 401 111 44 217 329 39 143 331 149 480 8 456 339 81 85 158 73 155 183
37 30 4466 207 24 449 455 51 384 331 308 296 56 41 175 308 152 219 376 332 109 370 162 257 202 21 65 40 101 1 197 173 155 231 231 30 179 37 432 414 368 240 62 275 280 236 434 283 306 161 114 415 30 128 23 148 87 122 101 440 319 125 94
38 30 6320 401 356 476 432 392 407 345 111 146 406 237 278 494 22 60 299 182 174 65 64 153 88 300 26 268 252 465 438 377 411 338 232 386 269 475 144 466 438 290 223 26 67 68 48 478 367 229 3 431 292 155 370 438 307 396 205 58 360 434 270
39 30 4698 331 17 7 452 492 151 269 281 292 343 306 210 411 353 187 129 82 190 59 225 344 281 14 150 176 218 208 35 63 493 305 394 10 311 197 1 313 317 133 104 159 438 421 291 49 224 189 460 300 384 240 314 386 415 383 93 301 446 85 105
40 30 5226 191 446 268 387 298 80 203 430 36 213 368 348 134 10 199 182 85 239 141 236 123 232 49 8 146 432 452 447 377 388 403 67 334 22 305 131 454 7 413 489 219 132 188 204 493 387 386 77 125 378 312 99 110 213 106 107 144 409 405 372
41 30 4936 149 160 438 334 181 242 464 134 100 228 474 170 359 162 374 351 48 111 279 24 340 443 123 301 155 80 260 298 341 164 21 489 323 458 322 356 51 137 2 365 315 23 223 328 248 426 227 358 204 250 50 146 224 350 152 304 109 301 496 125
42 30 4532 321 484 447 278 157 302 180 293 143 181 9 309 56 84 136 303 362 161 64 463 62 210 187 411 213 342 372 14 337 496 334 172 294 464 328 96 120 90 176 481 398 231 385 33 72 246 45 487 60 106 196 98 369 261 291 92 274 127 87 107
43 30 5276 150 380 70 477 327 65 449 416 240 429 165 322 344 49 206 415 146 103 401 206 60 449 303 428 209 446 371 334 72 457 440 222 189 10 50 15 74 498 283 165 278 447 338 121 496 43 387 141 145 140 198 205 353 484 298 355 333 221 163 272
44 30 5315 294 351 133 344 218 58 193 500 222 471 298 59 91 293 454 478 286 450 469 483 6 408 187 490 407 484 196 239 205 210 10 350 413 495 130 52 386 481 274 356 278 184 423 489 127 208 439 95 42 444 354 229 285 260 64 332 350 120 360 470
45 30 5056 454 354 14 435 257 399 415 382 106 44 418 256 466 406 234 25 196 181 419 140 34 499 424 146 62 256 495 34 149 206 355 102 411 368 36 168 119 302 49 76 345 466 331 163 224 417 187 419 97 105 58 130 103 334 275 17 441 270 50 89
46 30 4431 475 404 42 386 123 429 405 241 230 453 169 426 271 499 88 494 267 127 412 363 231 322 345 186 155 471 202 447 92 251 387 419 6 280 304 480 208 60 221 289 12 389 66 282 239 154 127 6 280 39 220 362 360 64 47 366 35 100 312 478
47 30 5203 202 50 396 207 329 199 187 388 110 259 176 122 499 241 255 89 246 382 446 377 272 166 91 131 81 489 348 467 89 11 445 290 60 340 349 240 391 35 127 500 145 154 473 143 228 83 492 461 29 220 232 46 310 214 126 151 61 445 239 71
48 30 5361 241 28 482 80 376 221 322 262 347 322 406 352 294 400 97 373 335 440 185 363 160 268 260 321 481 385 471 393 181 209 463 421 89 296 353 464 16 174 78 214 495 335 65 141 87 162 365 421 101 402 135 112 169 394 433 150 130 255 42 311
49 30 5856 316 357 83 404 152 435 219 20 109 148 233 455 483 298 447 69 311 312 341 411 65 475 375 233 220 307 234 349 413 276 11 228 484 94 487 380 202 6 488 349 91 295 183 388 241 103 50 404 443 312 468 269 186 201 340 492 434 189 257 61
