12 30 20207 366 352 734 458 541 433 753 246 1233 434 638 170 1474 490 834 195 982 351 585 132 8 76 931 391 1107 249 1110 133 1669 237 683 34 1941 416 343 333 1700 448 579 284 381 216 1453 206 1057 139 400 39 1489 485 1670 349 1412 452 591 18 701 200 1503 221
13 30 18672 788 185 755 80 1952 449 1913 3 896 491 1286 129 58 90 186 115 1728 86 1505 69 1922 26 1417 185 477 7 555 29 57 250 845 93 1356 425 544 156 189 46 52 31 183 32 1088 272 217 54 1000 154 410 420 1075 435 688 112 764 194 1666 292 1103 74
14 30 20601 893 447 666 248 223 61 1404 411 458 307 1793 140 190 381 263 406 1786 114 1560 48 533 486 482 220 449 245 265 114 1889 367 187 281 1666 352 1381 388 764 136 651 221 942 443 1860 483 1675 123 1888 313 1736 299 360 121 1137 341 1840 85 438 105 51 326
15 30 23338 1471 237 1106 488 1441 486 1376 204 1621 378 1777 414 820 488 396 347 462 136 659 50 786 370 1170 422 562 9 1859 499 1465 409 1324 288 497 282 775 437 1619 2 493 92 879 121 857 51 608 105 897 70 592 407 1377 276 788 151 1837 148 1861 188 1965 269
16 30 20061 863 252 617 144 378 54 1615 380 1398 206 1758 18 414 160 977 18 1056 46 609 462 16 338 589 155 340 426 1303 200 1613 119 1968 475 1222 84 471 99 1489 85 478 238 1642 88 1607 55 747 436 73 155 981 33 1468 349 1370 57 503 209 834 157 260 298
17 30 21417 1775 79 1272 496 1163 94 947 3 178 276 593 171 363 51 226 462 1486 150 1968 319 34 435 167 256 1843 169 1816 176 1178 76 1473 452 654 97 300 168 1190 246 1171 220 1021 115 1890 236 665 467 1549 151 1116 16 1321 150 1302 487 1257 145 507 72 172 184
18 30 22112 1147 497 988 301 1093 287 1968 134 884 490 353 256 1956 95 343 473 1061 391 1475 29 1758 295 30 412 281 286 908 287 357 79 471 356 1075 458 1656 19 1096 475 1505 331 1817 357 586 272 803 281 744 216 1171 218 1281 12 773 192 1292 410 1599 431 1118 29
19 30 21443 1253 473 456 210 980 326 157 455 830 487 771 39 1424 394 1841 204 1638 56 227 207 1151 7 1219 275 550 362 684 500 1292 302 1528 396 1126 335 1605 106 1661 113 1412 490 599 182 375 75 1721 430 1064 276 1656 271 927 14 841 53 63 202 237 414 1346 390
20 30 19887 442 241 1867 276 198 472 788 162 1383 278 1613 416 1157 487 1343 377 1416 406 1005 424 28 283 937 368 1835 352 922 423 265 119 1164 206 1211 31 1834 260 1002 121 422 237 250 34 652 407 372 346 635 287 752 491 1562 131 273 499 351 460 1850 124 882 466
21 30 21287 594 398 1172 156 1428 357 1916 281 329 189 1517 431 1074 21 689 445 866 323 1583 469 1314 145 1100 438 1995 302 397 196 1425 131 661 370 28 184 525 307 1540 292 587 221 1832 456 1151 405 976 339 701 193 1513 136 162 178 132 113 1116 478 1414 364 673 190
22 30 22857 1846 333 1911 225 1517 435 31 408 1579 470 1980 410 1425 130 667 252 1320 367 944 333 354 457 10 337 1069 477 1314 334 1693 486 375 38 1671 285 115 39 720 145 1298 150 1466 278 59 390 759 225 1993 431 444 437 1263 149 393 124 1986 314 1453 299 999 145
23 30 21277 1637 374 1034 159 1658 148 1197 229 1645 494 1378 110 123 289 352 382 513 344 1312 308 1632 426 457 377 901 442 542 353 92 40 1849 80 913 383 1738 423 30 286 3 174 1780 233 1136 254 1521 487 1135 385 182 298 1693 166 75 1 894 476 1294 435 1680 237
24 30 22625 974 29 1817 239 763 54 1161 292 1192 15 818 471 1247 453 1224 267 1791 211 1504 324 1860 196 489 435 48 382 1262 341 1168 293 1077 142 1173 393 732 435 799 392 1079 490 1758 396 1312 5 200 387 123 490 1949 126 665 309 1154 95 1220 387 1708 412 55 352
25 30 21855 1989 48 877 233 1279 311 383 22 241 224 488 387 635 187 1274 258 1028 74 735 193 1734 408 1198 180 1479 84 1887 391 138 91 731 37 467 463 315 129 698 336 1870 273 1467 209 160 101 1396 285 858 275 1358 93 1444 352 1664 123 1330 248 1862 72 237 452
26 30 20300 1154 274 270 117 1940 398 166 128 119 438 1594 180 97 194 575 233 904 349 1943 496 168 386 699 331 1008 380 1930 369 804 19 320 457 144 441 1425 83 1191 90 210 161 1880 303 840 328 1849 414 561 252 1115 3 1599 282 1888 297 1464 395 1028 394 116 331
27 30 21441 264 287 1788 407 1728 212 489 418 1154 51 578 33 1205 270 1360 53 1183 272 156 149 774 254 282 13 402 246 260 282 1491 375 1612 254 1161 251 160 388 1315 500 157 468 50 87 1852 107 856 63 1011 390 1835 167 1039 460 1272 172 1973 174 1417 84 1807 259
28 30 22473 958 418 1012 470 1521 23 1358 335 875 366 1654 276 1304 5 882 159 1067 393 549 253 1059 439 213 330 1610 37 355 379 1120 161 989 77 1931 353 546 451 1875 255 637 249 473 290 25 276 1794 258 1935 212 1150 335 465 60 1125 177 1242 86 1565 448 816 184
29 30 18883 109 305 760 391 157 157 193 383 264 329 1484 236 1470 360 511 115 1117 297 826 119 1983 142 1178 459 670 271 545 234 719 360 917 327 1516 28 1569 172 1685 261 407 300 941 390 1035 410 1749 397 24 217 1046 201 1835 380 1195 365 839 364 135 383 98 353
30 30 18941 1094 366 31 110 1394 451 633 430 1711 39 1729 3 1280 263 1412 28 1011 287 597 56 1340 431 1436 34 147 126 749 282 8 198 1486 453 564 369 62 457 1819 47 1386 382 85 466 884 365 228 148 744 90 786 340 1998 477 123 285 1010 269 410 111 902 269
31 30 22395 1308 240 221 371 608 135 179 426 1681 64 659 117 1029 43 1833 108 190 77 1550 327 268 47 1804 242 1331 165 1011 92 1275 264 860 435 1003 80 805 462 1714 484 740 246 899 398 1863 280 940 195 1887 481 623 288 808 391 1334 463 1984 16 127 346 1459 402
32 30 22516 1610 318 336 464 1750 492 926 315 827 165 1561 226 1062 423 5 354 1469 243 1834 92 31 493 1334 216 1955 317 1084 82 663 42 1835 124 860 22 1587 461 365 12 775 192 176 187 917 90 109 273 1943 78 1515 128 21 397 1121 354 1613 427 1022 196 1860 184
33 30 21121 1237 46 307 448 919 394 1408 284 757 35 475 285 1221 243 874 182 1015 168 1611 381 1295 131 778 267 1336 242 194 357 1437 405 393 25 451 199 1473 369 944 232 652 53 118 478 1337 339 1572 62 1372 438 1729 482 1819 23 964 448 142 299 1689 187 655 125
34 30 22298 1091 399 501 41 98 473 910 393 1557 413 1445 174 1743 133 1364 314 1694 235 252 422 68 422 797 31 1721 290 1329 409 1976 336 885 66 86 385 607 35 1710 368 1928 266 1780 224 1291 374 857 7 1188 402 93 291 324 161 564 472 1543 284 761 224 1692 236
35 30 19761 1559 428 1801 144 312 259 179 21 626 458 1638 258 533 281 631 241 639 170 643 231 966 243 875 289 786 158 1901 9 1201 136 1919 128 788 414 440 47 444 312 524 401 802 133 1786 82 616 26 720 285 168 302 1097 485 1045 323 273 330 1481 173 1838 33
36 30 21475 1160 256 1161 448 1669 452 1846 113 1115 221 1365 416 706 150 349 321 676 420 105 343 1222 53 680 266 1876 452 447 208 1477 136 740 488 391 400 1287 411 203 132 875 318 205 92 1585 410 1741 434 230 268 1705 186 1963 426 239 142 1543 466 1945 489 173 273
37 30 18988 976 412 761 366 1164 47 129 366 1531 355 1035 87 1946 472 996 39 1257 77 1158 461 262 120 239 352 113 281 1317 410 122 489 182 97 401 294 815 416 1341 295 1633 223 649 168 1309 447 1991 304 985 247 232 142 207 345 1614 445 1697 226 578 365 487 199
38 30 18200 1206 169 147 106 314 461 1873 154 607 5 1228 256 524 36 202 14 1191 38 1760 422 31 319 267 144 763 315 1722 340 208 390 1236 228 537 193 1542 349 1065 47 456 70 775 63 1093 310 616 459 853 153 1718 274 183 36 892 179 1151 58 252 342 1589 311
39 30 23733 1232 324 39 120 17 432 320 433 1830 127 2 456 1189 447 618 304 1405 470 308 474 95 343 1510 487 1021 12 896 272 1853 336 434 436 1660 472 1907 28 755 79 1460 437 1705 314 1892 246 1612 9 1401 16 1978 209 841 425 903 202 1763 423 1713 158 1546 418
40 30 20439 1494 479 1353 5 803 112 1532 409 190 343 845 394 1508 89 1491 119 1597 392 486 427 952 327 351 354 28 113 128 93 1122 25 10 115 355 362 471 9 973 354 1418 162 1697 114 1408 56 1702 398 675 151 141 12 1929 444 838 279 1649 218 743 276 1310 364
41 30 17274 152 319 831 7 680 301 15 5 7 284 1518 55 398 425 1610 451 175 284 453 167 1796 381 111 485 1011 259 202 105 1887 11 321 38 829 151 896 361 803 411 1865 309 1046 234 1215 295 659 325 246 185 1460 50 1851 107 1431 461 592 441 72 145 546 458
42 30 17501 1008 366 347 336 368 243 48 22 505 264 683 50 1998 397 1345 8 721 442 192 33 991 42 139 273 355 82 1566 278 227 463 1087 234 1680 433 1421 47 675 469 1920 31 84 454 1081 81 851 277 1440 423 1070 131 455 412 25 446 1185 231 27 250 1508 253
43 30 21997 1212 94 1486 391 378 259 1289 53 1079 208 935 162 162 367 1595 364 1495 34 1638 64 1017 93 976 41 1038 12 123 416 1261 130 1669 324 575 6 1714 452 764 354 356 194 913 291 1356 426 1657 302 789 152 335 427 67 203 871 394 1095 260 1905 217 1675 17
44 30 19120 1198 195 340 272 1201 405 1076 316 110 431 510 23 1073 217 448 82 1518 89 585 204 367 151 1907 237 45 1 1848 301 570 374 1818 267 1569 9 1539 121 1266 466 1788 375 748 297 397 321 513 345 902 382 785 486 586 151 488 344 739 384 196 86 1185 265
45 30 23802 811 354 532 379 1862 422 1851 127 1387 139 854 134 287 250 306 152 446 207 1533 230 1044 470 380 384 1313 470 767 9 55 303 625 218 1656 156 1948 370 1577 299 1348 315 1789 201 1801 75 1803 106 1226 248 1665 259 1830 60 1580 61 943 393 31 62 753 437
46 30 20881 364 377 1654 372 885 454 241 313 1752 440 128 40 141 280 1966 295 385 192 542 401 302 223 1813 381 1636 107 1125 166 1168 377 454 384 1606 460 607 490 413 199 1302 16 1138 281 407 130 60 372 1924 297 1915 318 1549 68 1892 361 449 27 468 425 1544 487
47 30 15741 154 498 222 259 457 328 248 221 378 401 1736 368 1682 142 1497 241 865 273 889 280 942 438 1347 333 1798 147 360 117 72 403 956 225 252 177 1983 60 357 82 280 86 482 367 953 15 508 302 608 225 574 496 504 15 285 202 699 435 349 58 1051 420
48 30 24191 1313 358 996 416 1887 330 976 243 1911 107 1680 244 1974 133 1611 333 1434 218 557 359 65 412 225 350 1614 423 784 462 333 186 733 497 544 228 1912 430 1057 387 1024 319 494 55 414 319 1687 24 1651 472 593 60 182 10 1971 406 1359 84 1681 494 1897 365
49 30 18725 1031 129 361 426 708 272 707 116 1511 82 1786 356 1137 200 1526 175 575 176 647 168 87 328 529 58 1586 387 1993 266 732 390 1630 262 870 342 40 78 965 246 1693 475 828 479 1182 464 30 207 1138 104 235 136 123 321 1316 151 378 401 889 223 518 472
