16 30 4981 132 43 430 22 352 23 309 29 260 22 196 1 175 16 251 6 95 31 242 23 113 43 69 1 143 6 85 38 202 37 483 33 481 12 306 34 136 14 312 45 287 8 296 11 225 48 469 19 29 10 291 43 52 11 245 46 17 29 433 20
17 30 5581 267 17 254 47 178 9 430 13 172 44 60 9 453 5 271 27 104 39 348 32 300 40 124 3 201 18 248 17 49 33 138 15 299 41 414 29 449 45 493 22 140 2 92 8 53 21 362 43 468 45 443 7 321 45 157 40 245 25 440 27
18 30 5656 362 5 427 2 20 7 52 16 100 24 206 3 305 49 113 7 269 26 352 36 170 44 193 42 290 1 382 34 278 21 162 39 441 43 298 47 146 14 498 19 421 3 474 19 465 32 338 42 33 23 163 28 117 5 320 20 238 5 447 10
19 30 5148 367 37 337 9 31 36 57 27 201 7 345 21 259 20 190 25 204 27 216 38 451 28 266 18 382 35 89 19 141 35 381 9 471 17 17 4 54 24 30 5 480 26 375 40 396 14 164 1 442 29 38 43 108 5 312 40 91 2 460 32
20 30 5590 286 40 90 8 408 7 461 12 32 40 68 13 442 4 315 8 467 15 299 47 302 43 304 9 206 45 399 7 457 32 94 46 72 2 56 30 14 19 413 6 436 27 423 27 430 37 86 46 1 37 444 4 279 47 314 37 244 13 145 50
21 30 4565 46 39 347 17 292 2 498 5 270 10 160 7 36 34 286 17 170 21 64 22 107 7 176 38 106 39 426 49 53 20 48 49 394 17 303 48 417 8 269 26 119 26 214 3 111 32 74 31 446 46 440 2 123 27 409 13 102 7 16 23
22 30 5441 156 16 35 2 384 37 401 50 296 19 478 17 346 43 171 6 424 44 289 19 339 30 173 13 256 31 276 9 190 43 83 47 108 17 98 43 306 48 495 1 19 22 219 14 366 39 172 41 133 12 362 23 391 34 136 48 466 11 206 7
23 30 4783 53 40 204 12 109 3 206 14 3 50 366 21 23 35 236 38 473 7 381 7 218 42 132 10 127 17 457 42 29 14 451 33 154 6 296 12 158 1 27 12 392 32 75 26 120 15 449 28 47 7 448 38 388 7 414 6 364 7 34 29
24 30 4635 307 18 234 12 113 47 322 16 373 33 18 15 217 44 92 36 110 42 213 6 149 10 443 36 419 8 42 32 65 27 10 21 245 46 35 9 442 6 174 15 188 43 79 4 487 22 91 48 414 6 104 12 315 48 449 33 106 40 366 20
25 30 5252 269 28 392 13 323 26 73 14 133 47 78 21 289 8 76 27 382 19 75 45 174 30 356 38 279 4 384 46 290 5 266 17 149 30 191 24 202 7 59 48 236 29 89 46 306 15 477 24 141 21 497 22 478 37 301 31 261 36 278 50
26 30 4950 293 43 419 41 172 11 366 26 267 26 173 3 154 13 98 12 180 24 487 20 196 36 194 23 346 5 284 33 83 35 25 27 455 17 1 16 35 26 34 10 250 36 316 13 485 29 42 10 465 13 105 50 406 27 323 3 82 6 336 16
27 30 4879 143 10 492 47 29 44 364 13 421 48 224 21 285 39 385 20 17 26 179 34 490 36 133 46 412 6 498 43 413 33 8 5 45 2 4 25 47 17 339 18 264 12 49 3 374 20 321 49 200 4 288 35 139 35 247 46 91 10 69 49
28 30 5730 265 15 302 18 389 48 486 27 315 50 141 6 150 45 29 19 117 29 18 23 319 3 261 3 451 8 89 41 267 10 491 31 474 42 215 42 136 43 158 37 433 14 386 29 342 6 346 21 73 18 339 27 80 43 227 37 484 18 403 43
29 30 5382 110 36 466 2 287 32 393 22 325 2 10 9 215 45 338 7 302 35 429 25 2 17 3 31 161 30 217 44 349 21 136 8 256 4 211 43 485 5 316 11 357 26 270 21 72 9 127 24 493 7 100 46 173 2 426 34 183 44 477 31
30 30 5740 464 15 341 20 418 1 262 4 6 29 415 12 106 36 284 30 346 13 255 38 169 4 183 42 307 10 27 40 453 5 372 16 319 12 135 38 115 48 342 20 29 8 333 34 495 18 163 40 230 17 399 22 211 42 429 22 118 20 474 24
31 30 4520 141 39 143 3 376 32 319 25 423 38 3 32 122 39 89 1 67 21 420 45 69 41 305 12 321 26 129 40 151 4 231 42 446 35 267 28 253 43 302 42 96 36 15 36 411 5 438 28 125 7 72 45 250 29 56 22 406 36 12 9
32 30 5481 340 44 300 35 380 16 164 32 10 18 25 7 353 39 392 15 345 30 444 20 38 18 14 37 448 20 61 3 457 22 261 46 17 12 433 46 329 46 379 39 265 3 295 17 293 37 84 37 368 27 458 5 394 22 44 41 393 4 46 49
33 30 5120 27 8 497 43 70 29 290 48 24 18 236 41 422 31 257 14 69 42 202 36 219 10 192 14 483 35 305 25 338 2 75 16 359 21 258 28 499 49 178 25 66 15 15 39 295 23 404 15 315 6 2 35 117 44 348 49 428 4 325 18
34 30 6185 205 49 333 14 322 43 343 22 341 20 398 9 285 12 449 31 387 3 498 3 310 49 437 26 192 34 24 22 288 48 441 44 98 23 407 21 67 50 443 10 121 40 370 7 104 18 40 42 170 37 394 31 182 6 431 17 279 2 478 42
35 30 5640 448 28 466 6 198 35 307 42 144 30 184 13 36 39 182 25 480 4 463 23 34 50 406 40 280 22 420 33 178 50 226 27 177 43 427 39 70 22 120 3 286 5 391 18 82 22 171 44 446 4 245 1 345 26 72 15 408 49 366 33
36 30 4975 225 42 28 7 119 4 247 38 376 16 292 13 372 34 480 3 255 2 349 2 58 45 402 2 321 24 18 30 74 33 213 49 276 42 57 45 45 5 434 22 20 28 285 43 463 16 48 20 118 48 121 27 192 23 428 12 348 46 444 21
37 30 4638 180 8 71 6 99 27 202 43 281 37 267 2 64 1 247 27 18 44 448 35 41 18 161 32 442 41 96 39 238 39 62 17 46 34 224 44 463 27 138 43 264 4 179 6 493 7 324 38 4 10 178 22 323 11 365 13 356 6 352 46
38 30 5620 67 18 143 2 344 38 364 20 276 9 235 31 205 14 189 49 322 12 186 26 321 15 249 43 475 13 257 33 118 8 428 36 228 23 438 21 60 1 42 37 259 27 218 15 406 15 363 19 252 38 441 16 288 36 293 1 192 25 370 2
39 30 5940 254 6 379 26 195 1 236 47 194 22 458 22 491 24 363 48 339 28 368 42 117 9 408 5 244 2 157 37 26 26 290 29 283 20 455 29 172 42 176 16 315 33 187 8 256 2 405 46 331 25 388 47 433 47 203 28 198 11 166 25
40 30 5616 237 6 353 21 475 9 200 47 227 12 15 9 50 22 466 3 428 14 485 2 151 34 336 49 486 13 198 47 29 22 285 34 124 7 310 35 58 6 334 34 319 50 142 21 223 10 375 3 360 6 225 43 242 23 480 6 70 28 341 14
41 30 4336 171 16 481 50 228 36 136 12 107 37 5 27 262 16 53 16 38 12 21 12 406 14 486 38 70 7 265 5 247 29 76 15 451 8 216 30 195 3 393 1 242 50 479 3 65 32 118 3 295 40 201 6 202 38 25 8 54 31 207 34
42 30 5401 208 23 136 17 40 16 162 43 410 12 484 9 441 38 76 24 307 28 118 48 245 18 103 48 107 29 258 11 112 16 346 19 140 32 286 29 499 49 421 8 260 6 419 2 445 44 375 1 23 45 399 19 14 3 417 21 332 24 133 43
43 30 5126 341 28 113 30 311 50 158 9 48 31 217 8 38 37 211 33 480 38 233 4 282 33 472 45 336 40 267 19 413 49 461 5 229 23 84 39 323 44 200 22 24 18 381 11 254 42 43 35 29 28 290 10 462 11 456 49 1 23 167 15
44 30 4881 121 27 222 1 52 5 92 26 398 41 447 23 410 28 334 13 271 28 99 49 355 38 460 17 415 15 352 37 484 19 110 10 190 12 13 46 253 38 96 45 37 18 156 14 201 20 134 31 268 34 135 7 243 3 359 9 120 12 146 3
45 30 4967 382 7 64 23 268 27 269 23 166 14 267 2 83 23 65 34 92 50 416 12 333 50 70 27 205 28 436 26 342 33 278 23 39 43 146 8 121 16 30 37 481 49 488 13 423 5 198 16 454 13 77 39 15 49 417 19 352 44 119 36
46 30 5620 23 42 174 15 339 32 336 4 361 24 84 11 461 46 283 15 196 49 171 8 77 11 322 25 40 3 281 35 323 16 307 16 90 24 354 23 61 9 485 34 392 46 346 40 480 13 437 28 233 44 205 45 418 31 321 9 335 1 94 8
47 30 5444 17 2 173 8 477 29 82 37 187 16 422 31 263 18 320 43 330 8 222 14 351 28 158 18 409 28 77 45 431 22 252 49 273 27 256 50 155 37 138 41 254 10 271 19 327 42 111 8 49 34 421 2 462 28 19 20 407 47 464 37
48 30 5378 468 18 487 43 344 42 194 48 430 31 190 36 390 13 404 18 254 16 427 5 49 47 406 12 276 26 83 33 223 49 371 42 466 8 134 11 451 27 10 33 199 20 399 11 23 19 117 40 245 21 140 44 176 2 219 3 84 3 25 32
49 30 5808 476 19 299 33 52 9 135 31 468 17 240 19 486 40 29 10 160 45 451 7 267 41 200 44 444 20 97 29 23 23 213 48 391 11 182 45 470 16 377 39 35 18 307 22 457 38 232 19 332 34 225 49 424 44 419 43 340 48 67 13
